"posterior_row","iteration","tree_no","map_within_draw","time_00","time_01","time_10","time_11"
2123,2423000,1,1,356.087710297933,32.5452065844309,304.472417355681,83.3488157619548
2124,2424000,1,1,364.2286042958,31.1794947983011,293.893131189725,87.1529197161732
2125,2425000,1,1,365.873522437938,25.8514229114853,302.442418205321,82.2867864452557
2126,2426000,1,1,362.161771656563,32.6518493990227,294.125832385221,87.5146965591934
2127,2427000,1,1,371.99405173179,25.0488446960603,291.334785797377,88.076467774773
2128,2428000,1,1,358.717931112235,36.422943065647,297.236239723778,84.0770360983399
2129,2429000,1,1,351.377163490828,37.9023463075726,288.83121493399,98.3434252676094
2130,2430000,1,1,356.316462189963,33.2243878373106,304.25242939174,82.6608705809859
2131,2431000,1,1,356.288664880516,35.7069370473985,288.830966220847,95.6275818512388
2132,2432000,1,1,364.203785653596,29.8908624414363,303.683629744548,78.6758721604193
2133,2433000,1,1,379.517052294547,27.2976267626591,277.548066376302,92.0914045664915
2134,2434000,1,1,362.524010932001,32.3956222410509,291.751833552548,89.7826832744005
2135,2435000,1,1,365.709194130574,29.5223131193656,294.945767661371,86.2768750886899
2136,2436000,1,1,357.840601547125,37.6460893272145,285.451178962732,95.5162801629289
2137,2437000,1,1,357.745111546803,30.9059370321334,295.719944146798,92.0831572742661
2138,2438000,1,1,364.395471087361,24.8343859227515,308.855689827239,78.3686031626492
2139,2439000,1,1,354.478087752926,36.5675165076523,293.500668845742,91.9078768936804
2140,2440000,1,1,364.655053297145,35.2690442686934,287.969646353416,88.5604060807458
2141,2441000,1,1,357.098867383612,33.3911609860583,298.365160283467,87.5989613468626
2142,2442000,1,1,358.349604867026,29.6837018058788,304.819339981307,83.6015033457883
2143,2443000,1,1,363.450227477603,26.1978829578174,295.053442500964,91.7525970636154
2144,2444000,1,1,368.94052237547,29.0500768457104,278.34983249096,100.113718287859
2145,2445000,1,1,357.057878981791,36.546898986798,294.726124747598,88.123247283813
2146,2446000,1,1,355.053255318862,32.2347670151861,308.960809269563,80.2053183963891
2147,2447000,1,1,364.405142254142,35.5299106340056,283.057681583757,93.4614155280953
2148,2448000,1,1,365.130228797694,28.8034953562276,293.273251038843,89.2471748072347
2149,2449000,1,1,353.134564519361,37.6233093262463,297.066163966333,88.6301121880605
2150,2450000,1,1,357.402473936963,32.9006724242288,297.649003257493,88.5020003813154
2151,2451000,1,1,357.989688370875,34.2165707684861,294.077393137203,90.1704977234357
2152,2452000,1,1,367.362839190715,30.130369415114,279.761481190418,99.1994602037529
2153,2453000,1,1,367.72400810421,27.8507475373902,298.049865465206,82.8295288931933
2154,2454000,1,1,360.499416408463,32.7348286796899,298.196969669683,85.0229352421633
2155,2455000,1,1,359.576421821901,32.204188186366,291.762873369201,92.9106666225318
2156,2456000,1,1,356.451903618994,31.9542014131675,296.163131484946,91.8849134828918
2157,2457000,1,1,362.449878085491,33.7287836471174,290.828997155587,89.4464911118039
2158,2458000,1,1,360.836581710387,34.3354277129856,288.15513735576,93.1270032208669
2159,2459000,1,1,368.843737253946,30.6202999636639,280.224596914395,96.7655158679948
2160,2460000,1,1,358.21969367205,38.0132758284523,283.330185346274,96.8909951532234
2161,2461000,1,1,362.325694183889,31.6874684316384,299.610239028402,82.8307483560702
2162,2462000,1,1,357.464046244801,30.7349666299812,290.849726741194,97.4054103840232
2163,2463000,1,1,358.248185676972,31.1751107380835,295.562759982565,91.4680936023794
2164,2464000,1,1,360.770352371293,30.798864055665,292.82875691607,92.0561766569725
2165,2465000,1,1,350.878118428402,31.972980038237,300.874590196822,92.7284613365387
2166,2466000,1,1,358.399348355852,29.1521549576181,295.421415640343,93.4812310461867
2167,2467000,1,1,360.172049222143,35.1209879750189,291.219131425616,89.9419813772216
2168,2468000,1,1,351.867215138822,32.3027473794796,300.150860687307,92.1333267943908
2169,2469000,1,1,363.111854553259,32.7232217704267,296.549221140012,84.0698525363022
2170,2470000,1,1,355.875634730897,33.0989702475726,304.750166536715,82.7293784848155
2171,2471000,1,1,357.731122252766,34.494369823225,297.317219581171,86.9114383428383
2172,2472000,1,1,366.26681343123,29.0095717356284,291.454120395255,89.7236444378872
2173,2473000,1,1,345.810328564347,38.4655283252398,298.889040426148,93.2892526842649
2174,2474000,1,1,352.244598910632,40.3703813064771,288.233079482236,95.6060903006552
2175,2475000,1,1,367.479872547069,32.1972651188129,279.623165203359,97.1538471307587
2176,2476000,1,1,361.263561736269,35.0601593436864,296.482051732481,83.6483771875632
2177,2477000,1,1,362.436839792861,29.0750128241382,298.829824163204,86.1124732197969
2178,2478000,1,1,366.73386110732,34.3722004227674,290.417239184146,84.930849285766
2179,2479000,1,1,351.999294290725,36.1972534265811,297.307343822505,90.9502584601885
2180,2480000,1,1,362.545732668128,36.5913056992454,290.759257527383,86.5578541052439
2181,2481000,1,1,360.583370014917,25.7957227447561,296.734048298808,93.3410089415189
2182,2482000,1,1,360.988753956856,34.7022954603129,285.688904693458,95.0741958893734
2183,2483000,1,1,358.637602487141,30.6227718774503,299.193725529852,88.0000501055563
2184,2484000,1,1,367.402554328593,32.0781045154903,286.625024274471,90.3484668814454
2185,2485000,1,1,365.31250117745,30.4797240512345,287.239443645458,93.4224811258582
2186,2486000,1,1,358.472498194896,32.9480175101831,298.472780680537,86.5608536143842
2187,2487000,1,1,359.296398877813,34.6660215666963,286.881048186674,95.6106813688164
2188,2488000,1,1,367.04393185407,37.668155446279,288.779792352335,82.9622703473165
2189,2489000,1,1,348.09862140798,39.0089806172307,292.620695779463,96.7258521953259
2190,2490000,1,1,349.918057033074,35.8351032854952,292.869763643652,97.8312260377793
2191,2491000,1,1,363.929560407701,35.4971972322752,294.044719336152,82.9826730238725
2192,2492000,1,1,352.173773866548,39.7825750483195,295.538677886469,88.9591231986633
2193,2493000,1,1,356.69668094647,30.3861441462664,290.18064931656,99.1906755907038
2194,2494000,1,1,366.262068382716,31.4567699970768,291.849765761823,86.8855458583843
2195,2495000,1,1,365.808651009456,28.7454410889856,295.789400275452,86.1106576261056
2196,2496000,1,1,361.559430322427,34.8456378466237,286.261057098314,93.7880247326359
2197,2497000,1,1,357.454519382163,35.8261263365167,298.023893584375,85.1496106969454
2198,2498000,1,1,359.785235785816,37.4893089099059,299.28652646295,79.8930788413272
2199,2499000,1,1,366.538931538674,28.4216834479141,294.234815855325,87.2587191580867
2200,2500000,1,1,358.719193230686,32.7806751255414,289.76387774616,95.1904038976123
2201,2501000,1,1,362.15467961391,28.8002126640128,291.560018410226,93.9392393118517
2202,2502000,1,1,360.261071331126,33.2031598613125,297.001707493663,85.9882113138992
2203,2503000,1,1,357.752010432286,38.8495509880659,289.931321094961,89.9212674846877
2204,2504000,1,1,360.897282535828,32.495902140312,291.324667997826,91.7362973260341
2205,2505000,1,1,358.836207156919,33.6494543658217,295.043005806256,88.9254826710037
2206,2506000,1,1,361.927602735757,27.5169609906743,293.897868979583,93.1117172939851
2207,2507000,1,1,358.56764572716,34.1469079801271,287.822979919208,95.9166163735046
2208,2508000,1,1,362.660419377882,27.5932101574984,308.270720660288,77.929799804332
2209,2509000,1,1,358.738714204239,30.5844733546915,299.596979404017,87.5339830370523
2210,2510000,1,1,366.157520303482,27.4180815318291,293.427020367676,89.4515277970131
2211,2511000,1,1,357.558125484562,32.4063636792175,307.360899606683,79.1287612295378
2212,2512000,1,1,361.272408488769,28.8990848638597,291.363680765384,94.9189758819876
2213,2513000,1,1,361.025519252238,32.4594879772913,295.072541084424,87.8966016860469
2214,2514000,1,1,359.368983953293,34.4675744461122,290.158226609894,92.4593649907005
2215,2515000,1,1,361.19505773795,29.3308039405033,308.538132131004,77.3901561905424
2216,2516000,1,1,369.757119606446,29.7795357872448,292.254546852323,84.6629477539857
2217,2517000,1,1,371.5386248405,26.6037469892638,291.886910589167,86.4248675810687
2218,2518000,1,1,369.008098996414,32.8286010438588,282.391535419735,92.2259145399923
2219,2519000,1,1,367.967502286187,25.1490028840307,297.844507329629,85.4931375001534
2220,2520000,1,1,354.315470876577,39.3642870293783,290.965530797163,91.8088612968819
2221,2521000,1,1,368.189984023867,31.1225098047338,296.121806661,81.0198495103993
2222,2522000,1,1,360.986835830236,28.0411543272015,296.308436719433,91.1177231231293
2223,2523000,1,1,361.741899781306,31.5076706257722,295.408607810756,87.7959717821663
2224,2524000,1,1,366.102188783653,29.8512409231916,296.38966906542,84.1110512277363
2225,2525000,1,1,367.997754604508,26.6344970321653,278.864127316434,102.957771046892
2226,2526000,1,1,363.238575962737,28.1912706680282,295.641668708357,89.382634660878
2227,2527000,1,1,365.216471110167,34.4714378692679,288.011427864343,88.7548131562217
2228,2528000,1,1,365.005881665143,29.280043995598,293.080602519836,89.0876218194225
2229,2529000,1,1,373.233605789377,28.2619006955222,286.586494201743,88.3721493133576
2230,2530000,1,1,356.589936478923,32.4017841277055,294.438059808957,93.0243695844142
2231,2531000,1,1,356.412484774915,34.1257138706129,289.617096407119,96.2988549473532
2232,2532000,1,1,361.25426991136,32.6040926558876,291.784437853338,90.8113495794139
2233,2533000,1,1,356.239343919768,33.7249078139653,297.2370317783,89.2528664879664
2234,2534000,1,1,353.890053235027,33.261780208617,299.952429435875,89.3498871204809
2235,2535000,1,1,357.271565042951,33.0855234288454,288.994823800109,97.1022377280939
2236,2536000,1,1,361.518588379831,28.7040998281389,293.660206201942,92.5712555900883
2237,2537000,1,1,355.232306423711,28.7985647848268,296.448905830687,95.9743729607756
2238,2538000,1,1,369.995579666219,26.9947831952455,289.702450690169,89.7613364483665
2239,2539000,1,1,366.763836023408,27.8360919552017,289.028548454672,92.8256735667183
2240,2540000,1,1,357.74422879848,35.2889936198894,290.168430853711,93.2524967279197
2241,2541000,1,1,362.093746028606,32.0799595763738,291.067038610765,91.2134057842561
2242,2542000,1,1,361.997357686771,26.0722638834493,302.397613100186,85.9869153295939
2243,2543000,1,1,364.384535126028,32.6705378648199,290.283136505823,89.1159405033298
2244,2544000,1,1,356.120426347913,34.5356677085436,299.410692440918,86.387363502626
2245,2545000,1,1,358.232440544651,33.128415567389,296.313194970811,88.7800989171492
2246,2546000,1,1,361.572091770507,32.7048382788268,291.248825051341,90.9283948993254
2247,2547000,1,1,359.40088268355,31.4408469820243,305.153699319916,80.4587210145091
2248,2548000,1,1,372.669654173387,26.3514702300011,286.410219001838,91.0228065947732
2249,2549000,1,1,360.817396859708,31.1498939937958,287.095867791827,97.3909913546699
2250,2550000,1,1,361.884087408625,32.4172321784269,294.826908084354,87.3259223285939
2251,2551000,1,1,369.818119457407,27.5299627541132,294.900294377175,84.2057734113049
2252,2552000,1,1,365.007903043489,32.7416833241491,291.927776516045,86.7767871163175
2253,2553000,1,1,361.861264290277,32.3282508942043,291.349890304304,90.9147445112152
2254,2554000,1,1,367.198605866976,26.166467220631,293.908959487403,89.1801174249894
2255,2555000,1,1,351.237319429478,37.1680338873268,294.475675417797,93.5731212653977
2256,2556000,1,1,370.064729362548,25.1535242693212,301.560544004782,79.6753523633484
2257,2557000,1,1,369.779152451188,29.2775273151952,285.522229808294,91.8752404253233
2258,2558000,1,1,373.099509500968,29.7306861639181,279.859461629496,93.7644927056186
2259,2559000,1,1,362.397950301755,31.812450693483,285.288618797017,96.9551302077447
2260,2560000,1,1,367.448375992395,26.4541197392267,289.329430127864,93.2222241405141
2261,2561000,1,1,363.657246817927,26.0826862225997,296.349160038203,90.3650569212696
2262,2562000,1,1,364.812581380009,32.6823823640121,283.658738074685,95.3004481812931
2263,2563000,1,1,360.79484497849,32.0451334911797,297.078510424813,86.5356611055178
2264,2564000,1,1,362.357613059231,32.8108662881184,298.833364148622,82.4523065040279
2265,2565000,1,1,365.890241376541,30.1019006212771,291.779058738712,88.6829492634705
2266,2566000,1,1,362.939974696641,34.096576204834,289.950483504459,89.4671155940663
2267,2567000,1,1,360.162661409839,29.1916351428404,302.868204148176,84.2316492991456
2268,2568000,1,1,366.513519780599,29.5465509458437,288.533506383925,91.8605728896326
2269,2569000,1,1,364.902060812586,33.7573784912935,290.909207754407,86.885502941713
2270,2570000,1,1,361.333364691169,27.8638142185232,291.956050921884,95.3009201684232
2271,2571000,1,1,364.527665871582,39.7414359492255,283.239341819525,88.9457063596674
2272,2572000,1,1,362.885620999881,28.1143590663342,302.22664055067,83.2275293831142
2273,2573000,1,1,361.906819583432,30.7346984402857,290.761783945987,93.0508480302948
2274,2574000,1,1,361.640935355629,37.9285023867452,282.446429151303,94.4382831063226
2275,2575000,1,1,370.469863349268,28.1448305162902,286.944938205399,90.8945179290435
2276,2576000,1,1,365.818435470858,31.8454760307198,291.681446731679,87.108791766743
2277,2577000,1,1,361.202584409941,35.026803806283,295.607051752152,84.6177100316239
2278,2578000,1,1,359.997060426684,35.1104339277753,293.868209563168,87.4784460823733
2279,2579000,1,1,357.110889935733,32.3306567602195,298.143768472897,88.8688348311506
2280,2580000,1,1,359.237341201067,32.8284939890576,291.844947426133,92.5433673837426
2281,2581000,1,1,361.709742149699,29.7710010096754,290.907710106552,94.0656967340735
2282,2582000,1,1,363.973195133094,24.7165635266597,304.175044988261,83.5893463519857
2283,2583000,1,1,357.842716541986,32.9887224195528,301.893582996943,83.7291280415182
2284,2584000,1,1,358.692563370101,35.1919276262625,295.672899493664,86.8967595099727
2285,2585000,1,1,362.225060809005,28.8289951876451,290.418175949456,94.9819180538935
2286,2586000,1,1,361.089091215536,33.6228675090621,288.338390144722,93.403801130679
2287,2587000,1,1,372.765629632069,27.9544201767744,281.813929781023,93.9201704101331
2288,2588000,1,1,355.613127457914,33.2211372780381,294.907273243308,92.7126120207406
2289,2589000,1,1,363.331437061815,29.189921973745,301.283801500028,82.6489894644117
2290,2590000,1,1,353.060908224489,35.1236787398449,289.334665440028,98.9348975956377
2291,2591000,1,1,362.828562413656,30.861631738186,295.601075071522,87.1628807766361
2292,2592000,1,1,370.647987089053,25.2915496691446,288.445183936202,92.0694293055998
2293,2593000,1,1,358.905407418027,37.2948524397276,292.43318700274,87.820703139505
2294,2594000,1,1,358.362651392826,32.4262259767902,290.384621756543,95.2806508738405
2295,2595000,1,1,364.690865542209,33.3494493535162,286.136643308204,92.2771917960713
2296,2596000,1,1,357.919243026851,30.6792734970737,296.620681106056,91.2349523700192
2297,2597000,1,1,359.847939483847,34.9270893707906,294.368473306929,87.3106478384334
2298,2598000,1,1,370.183210733387,32.0099317644008,280.828470597888,93.4325369043239
2299,2599000,1,1,370.642108068321,25.8910152693151,291.783396317747,88.1376303446168
2300,2600000,1,1,358.797055819535,41.1266651522018,285.413972742974,91.1164562852894
2301,2601000,1,1,368.104190182607,30.7853198526679,287.736537847323,89.8281021174023
2302,2602000,1,1,361.600045263443,29.7729143084559,287.092789643205,97.988400784896
2303,2603000,1,1,354.881999270367,33.8842960358732,296.309481197757,91.3783734960024
2304,2604000,1,1,369.6807713809,30.2933931447277,291.219607562898,85.2603779114736
2305,2605000,1,1,360.646924918329,35.0762658337951,292.32365094215,88.4073083057253
2306,2606000,1,1,365.638737722865,34.0462225920766,283.872352435576,92.8968372494827
2307,2607000,1,1,367.857901363135,26.3613406359779,292.203152819354,90.0317551815339
2308,2608000,1,1,363.117813064453,31.1459437720997,297.945930744272,84.244462419175
2309,2609000,1,1,365.487585876626,28.1206724198224,291.505740920094,91.3401507834583
2310,2610000,1,1,358.168934920009,35.8665847583901,282.617565225187,99.8010650964141
2311,2611000,1,1,358.881116977287,33.2274255170624,290.560708349581,93.7848991560689
2312,2612000,1,1,366.353200253817,29.6908078001366,295.267182327566,85.1429596184807
2313,2613000,1,1,358.855062096209,31.5077727157363,297.548690595466,88.5426245925886
2314,2614000,1,1,359.443412639684,31.8902578141689,293.057746128238,92.0627334179087
2315,2615000,1,1,365.365708840261,29.7158267244232,293.932680036675,87.4399343986414
2316,2616000,1,1,361.065326051744,35.5141052263198,296.083004232512,83.7917144894246
2317,2617000,1,1,364.295701833118,29.9357462650625,292.147509049489,90.0751928523311
2318,2618000,1,1,363.049501824362,32.4821462102405,287.573122719371,93.3493792460265
2319,2619000,1,1,371.609852605067,26.0100435941906,291.174923467758,87.6593303329842
2320,2620000,1,1,364.067399334226,27.8006924118315,293.399511310325,91.1865469436174
2321,2621000,1,1,360.131556079462,28.9031906520498,295.549616794231,91.8697864742568
2322,2622000,1,1,361.457649214329,30.5580807944519,289.261526419729,95.1768935714903
2323,2623000,1,1,354.561853093452,36.2163980584663,295.973737037949,89.702161810133
2324,2624000,1,1,361.412264631918,30.5500495948109,296.177197447677,88.3146383255942
2325,2625000,1,1,360.579607849088,36.8536232575041,290.000711332725,89.0202075606822
2326,2626000,1,1,361.993459573999,35.1883716578533,296.79292455569,82.4793942124579
2327,2627000,1,1,356.539554494819,34.9547958048547,289.624010985348,95.3357887149789
2328,2628000,1,1,357.843971975915,34.290661708308,298.359435629963,85.9600806858143
2329,2629000,1,1,358.332305247532,37.2467772511895,291.496844451358,89.3782230499207
2330,2630000,1,1,359.727726007462,34.3919303644073,294.100819045186,88.2336745829442
2331,2631000,1,1,371.745232171552,26.6204587607882,287.602544988912,90.4859140787477
2332,2632000,1,1,353.160794313388,34.2020086295674,291.05800218216,98.0333448748845
2333,2633000,1,1,371.027037949126,26.0648642405483,284.885492644274,94.4767551660519
2334,2634000,1,1,368.60724770713,24.7576463921736,292.15754155104,90.9317143496558
2335,2635000,1,1,368.692649309086,26.2713096227902,295.554914857323,85.9352762108
2336,2636000,1,1,356.07950412978,35.1901244880707,298.769682854271,86.4148385278783
2337,2637000,1,1,350.957703271092,37.1573047064061,293.939164355658,94.3999776668437
2338,2638000,1,1,361.352108800992,30.3008587646839,297.740870760447,87.0603116738774
2339,2639000,1,1,361.234732505393,29.7611170884143,297.941810036884,87.5164903693081
2340,2640000,1,1,357.785392612276,30.3903156061878,295.925363187367,92.3530785941694
2341,2641000,1,1,355.405787545314,35.9802237183814,293.722739733492,91.3453990028123
2342,2642000,1,1,373.782845960323,27.4177742124025,287.93615998861,87.3173698386647
2343,2643000,1,1,364.102715199455,28.2530064888722,299.385316025438,84.7131122862348
2344,2644000,1,1,359.085601099987,33.2584412613928,297.721118936996,86.3889887016244
2345,2645000,1,1,357.51282933782,32.427782705488,299.662480976381,86.8510569803113
2346,2646000,1,1,363.686994984349,32.0856189019362,284.169385741431,96.5121503722837
2347,2647000,1,1,364.09775614775,28.7636713464993,292.132919747976,91.4598027577751
2348,2648000,1,1,363.591667559286,32.8618218767,295.4095833791,84.591077184914
2349,2649000,1,1,367.878279364873,32.0405730759407,281.508211860091,95.0270856990954
2350,2650000,1,1,362.736639237128,37.2766407793079,291.318594238544,85.1222757450202
2351,2651000,1,1,350.376328805207,36.828263728802,306.859846727512,82.3897107384788
2352,2652000,1,1,350.610643892062,29.7484806545,312.198352552198,83.8966729012399
2353,2653000,1,1,357.549609299993,36.0530684546817,294.902544235503,87.9489280098226
2354,2654000,1,1,357.18816868561,33.9952076341739,284.514711802898,100.756061877319
2355,2655000,1,1,357.914541435455,36.0161402480947,304.679646433667,77.843821882783
2356,2656000,1,1,354.45632523635,40.9743443160813,282.552709951055,98.4707704965144
2357,2657000,1,1,359.310120713124,33.065912144214,284.566302303445,99.5118148392177
2358,2658000,1,1,355.724669631502,34.0945100080611,300.647649081337,85.9873212791003
2359,2659000,1,1,357.287297338452,34.4001984118474,296.089259610706,88.6773946389944
2360,2660000,1,1,355.357109276627,35.7211151015928,285.660051252216,99.7158743695644
2361,2661000,1,1,356.768626614629,28.9678057908032,301.379426399133,89.3382911954343
2362,2662000,1,1,359.443988174201,31.9495166695543,293.444150465801,91.6164946904435
2363,2663000,1,1,363.42965208955,29.7943931945779,290.373408987739,92.8566957281338
2364,2664000,1,1,354.161380866332,32.8142994869323,297.407899304789,92.0705703419466
2365,2665000,1,1,369.939528806088,25.3082704179695,291.760153183199,89.4461975927433
2366,2666000,1,1,366.267610115077,31.2944420321341,284.719314014937,94.1727838378523
2367,2667000,1,1,359.687678348792,32.1629990437629,296.207138523996,88.396334083449
2368,2668000,1,1,365.106210320012,35.5802750951435,277.298637565233,98.4690270196119
2369,2669000,1,1,360.261917888342,29.648592252055,297.873373556624,88.6702663029782
2370,2670000,1,1,369.153547128521,26.2295815383884,294.611632111763,86.4593892213275
2371,2671000,1,1,360.648864240797,29.4542770871094,294.678717272132,91.6722913999614
2372,2672000,1,1,370.956852872081,26.1476623127034,281.164764385995,98.1848704292215
2373,2673000,1,1,360.250876028686,33.0253296863628,295.062041918707,88.1159023662448
2374,2674000,1,1,358.237152585149,28.8915953763743,304.204698920925,85.1207031175519
2375,2675000,1,1,360.650765393221,30.7729752678953,297.338503507263,87.691905831621
2376,2676000,1,1,361.332630454768,34.3789730119393,285.131542463452,95.611004069841
2377,2677000,1,1,360.249118866774,34.582752119965,279.257907815795,102.364371197467
2378,2678000,1,1,362.78414340041,33.0595215969991,290.567278686912,90.0432063156788
2379,2679000,1,1,375.807309100692,25.8833409724013,285.90489210627,88.8586078206367
2380,2680000,1,1,367.175353052319,28.109996626893,291.913839803674,89.2549605171146
2381,2681000,1,1,365.667222611749,31.965148475702,286.558932559765,92.2628463527833
2382,2682000,1,1,358.314227682658,33.2741281279482,297.96679935446,86.898994834934
2383,2683000,1,1,348.917404962312,31.8551639489695,306.835243415076,88.8463376736418
2384,2684000,1,1,363.762374852056,32.7247312982647,289.24304840998,90.7239954396993
2385,2685000,1,1,359.284043636881,35.3741838576361,299.286894717039,82.5090277884432
2386,2686000,1,1,361.499490879313,33.5510295158243,289.811173975653,91.5924556292094
2387,2687000,1,1,361.987763184321,31.0219901250277,293.363689531253,90.0807071593979
2388,2688000,1,1,363.530875779902,27.1370421633082,302.206573924301,83.579658132488
2389,2689000,1,1,360.60735239687,37.2542166899035,300.887671672763,77.7049092404637
2390,2690000,1,1,369.104994985227,26.1524923584606,297.563478788034,83.6331838682786
2391,2691000,1,1,370.572062465216,30.1295918963249,286.511615348181,89.2408802902784
2392,2692000,1,1,357.127780331813,28.218819723204,299.693618768005,91.4139311769774
2393,2693000,1,1,364.847960927248,31.6074579375004,290.278305824405,89.7204253108463
2394,2694000,1,1,357.695173888638,30.1401090417788,298.33875697402,90.2801100955634
2395,2695000,1,1,366.77874929266,29.4519547868217,281.256576511964,98.9668694085545
2396,2696000,1,1,361.166108997265,29.9727052439464,292.200797124635,93.1145386341538
2397,2697000,1,1,360.152762786781,30.0968819068809,296.873208826728,89.33129647961
2398,2698000,1,1,352.068620239023,33.6945657999413,297.710436705348,92.9805272556882
2399,2699000,1,1,362.943569339207,33.3671583698569,298.800618265023,81.342804025913
2400,2700000,1,1,358.654584731119,35.4150538719831,291.561296403522,90.823214993376
2401,2701000,1,1,359.571688982935,30.0277595983165,291.940781018651,94.9139204000982
2402,2702000,1,1,359.758292616558,32.4035273589372,287.79464555347,96.497684471035
2403,2703000,1,1,351.856229065978,35.5037267167966,286.425357725659,102.668836491567
2404,2704000,1,1,354.444481768913,29.9621211981342,303.38877963464,88.6587673983133
2405,2705000,1,1,360.18384973842,33.8354256019316,297.685095850609,84.7497788090392
2406,2706000,1,1,366.043923013211,27.291887857716,286.731753142509,96.3865859865639
2407,2707000,1,1,359.539865555724,31.1614176212781,294.418271469896,91.3345953531012
2408,2708000,1,1,375.275041009712,26.2880254955679,286.666936072944,88.224147421776
2409,2709000,1,1,362.186528126467,28.035548613112,300.606864024379,85.6252092360423
2410,2710000,1,1,365.272388118724,27.4660950752594,294.203080779546,89.5125860264706
2411,2711000,1,1,361.027440373236,33.4192482929349,284.565916476818,97.4415448570104
2412,2712000,1,1,352.360323940173,32.8067944580002,294.54857444318,96.7384571586462
2413,2713000,1,1,359.073371087171,31.8650802207926,286.233312387615,99.2823863044213
2414,2714000,1,1,361.248378323359,30.1698649873134,292.387176240442,92.6487304488855
2415,2715000,1,1,358.450888676281,34.8699223291927,291.793008018044,91.3403309764825
2416,2716000,1,1,354.321377466564,33.2191887571659,298.980721017676,89.9328627585941
2417,2717000,1,1,362.194775085256,30.8222663350066,291.76320360233,91.6739049774079
2418,2718000,1,1,368.310762236085,26.8922770494233,290.452948371335,90.7981623431562
2419,2719000,1,1,355.470264774457,34.6110086573442,303.66436402763,82.7085125405691
2420,2720000,1,1,356.127415624887,32.1613414777297,303.293772852706,84.8716200446777
2421,2721000,1,1,363.134414343898,32.4948034426356,287.989127240907,92.8358049725587
2422,2722000,1,1,361.819434326296,29.1711923903738,301.499526589543,83.9639966937876
2423,2723000,1,1,357.283367970307,36.9871204804154,289.121305343521,93.0623562057574
2424,2724000,1,1,357.460120543342,36.7974333582375,287.260501844298,94.9360942541226
2425,2725000,1,1,364.017784346741,37.535786646387,284.034623959741,90.8659550471306
2426,2726000,1,1,358.041272599451,30.8896254687708,291.503838005859,96.0194139259195
2427,2727000,1,1,365.848365377935,34.4275254390308,289.606496555249,86.5717626277857
2428,2728000,1,1,364.8321027595,32.23498463468,287.817670769078,91.5693918367423
2429,2729000,1,1,360.823361289368,31.463861425797,297.321927985482,86.8449992993537
2430,2730000,1,1,355.188198436013,33.4646272964051,296.516744284157,91.2845799834245
2431,2731000,1,1,366.12455661482,27.8290113629024,287.125446494988,95.3751355272897
2432,2732000,1,1,360.912634880263,35.3661896684544,289.50163363214,90.673691819143
2433,2733000,1,1,366.347884133574,33.5776699173973,296.096353397052,80.4322425519763
2434,2734000,1,1,359.450741971206,32.5816337039774,297.329529601589,87.092244723227
2435,2735000,1,1,364.384108861667,33.3998786996599,289.83490680315,88.8352556355236
2436,2736000,1,1,368.30144901902,31.1098632289892,284.886955830695,92.155881921295
2437,2737000,1,1,358.281283833256,35.3625109278402,294.003714279086,88.8066409598184
2438,2738000,1,1,358.37946431854,35.3898808695937,288.852057483301,93.8327473285655
2439,2739000,1,1,359.837198959595,31.6015039018107,292.487742975219,92.5277041633755
2440,2740000,1,1,358.26277016424,34.5251315797393,294.486653390713,89.1795948653071
2441,2741000,1,1,359.320418352839,33.4065115609184,300.578177662797,83.1490424234452
2442,2742000,1,1,365.399735798426,34.5512071914606,285.722825785579,90.7803812245346
2443,2743000,1,1,361.529645996742,34.1476165424422,303.486699598216,77.2901878625998
2444,2744000,1,1,357.262053912009,32.9398584756708,289.962980703532,96.2892569087882
2445,2745000,1,1,355.662385125158,32.7452095582742,299.432016329233,88.6145389873353
2446,2746000,1,1,355.307767254807,38.7573130188366,285.492436263741,96.896633462615
2447,2747000,1,1,356.227707670493,36.824684799565,298.249065604311,85.1526919256311
2448,2748000,1,1,359.674221800519,36.3741434459433,286.760618175652,93.6451665778856
2449,2749000,1,1,368.851737184711,36.5168432201198,276.588663817292,94.4969057778772
2450,2750000,1,1,362.393423506528,30.5159398297965,288.084759715972,95.4600269477039
2451,2751000,1,1,361.646613934742,30.1901149412025,288.842961687772,95.7744594362834
2452,2752000,1,1,359.687275660368,37.8240380543522,285.908049882513,93.0347864027671
2453,2753000,1,1,356.270681422529,39.7338684318475,298.991426904819,81.4581732408046
2454,2754000,1,1,360.10905362796,33.9021778365412,289.190591583672,93.2523269518266
2455,2755000,1,1,368.22671897045,28.4599990935107,296.06601609565,83.7014158403892
2456,2756000,1,1,358.130449481847,31.1427834480381,287.87044206371,99.3104750064045
2457,2757000,1,1,361.437562496791,35.0930106382078,295.754837197743,84.1687396672588
2458,2758000,1,1,363.970674781252,33.6121735240466,290.905867789484,87.9654339052172
2459,2759000,1,1,362.575856997706,26.3477021377276,299.879326358194,87.6512645063724
2460,2760000,1,1,356.776153670285,31.6470374067828,309.622238957532,78.4087199654002
2461,2761000,1,1,361.62348091207,30.1364874555117,292.045701334433,92.6484802979849
2462,2762000,1,1,354.721421073525,26.419599801612,303.036080783994,92.2770483408696
2463,2763000,1,1,365.589780955787,29.9588098631037,296.172573639208,84.7329855419015
2464,2764000,1,1,359.396155722305,34.7145178298373,294.525875744578,87.8176007032799
